Embedding_Model,LLM_Model,Year_Group,Dataset,Row_Index,majority_label,bart_score,bart_label,deberta_large_score,deberta_large_label,deberta_ml_score,deberta_ml_label
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Computer Vision and Pattern Recognition.csv,14,neutral,0.3333333333333333,neutral,0.0,neutral,0.3333333333333333,neutral
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Computer Vision and Pattern Recognition.csv,15,entailment,0.3333333333333333,neutral,0.3333333333333333,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,0,entailment,0.6,entailment,0.2,neutral,0.6,entailment
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,1,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,2,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,3,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,4,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,5,neutral,0.0,neutral,1.0,entailment,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,6,neutral,0.5,neutral,0.5,neutral,0.5,neutral
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,7,neutral,0.0,neutral,0.0,neutral,0.6666666666666666,entailment
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,8,contradiction,0.0,contradiction,0.6666666666666666,entailment,0.3333333333333333,contradiction
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,9,neutral,0.3333333333333333,neutral,0.2222222222222222,neutral,0.6666666666666666,entailment
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,10,neutral,0.3333333333333333,entailment,0.0,neutral,0.3333333333333333,neutral
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,11,entailment,0.5,entailment,0.16666666666666666,neutral,0.5,entailment
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,12,neutral,0.25,neutral,0.25,neutral,0.3333333333333333,neutral
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,13,neutral,0.14285714285714285,neutral,0.0,neutral,0.8571428571428571,entailment
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,14,neutral,0.2222222222222222,neutral,0.0,neutral,0.2222222222222222,neutral
granite-embedding-30m,llama3.2:1b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,15,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,0,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,2,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,3,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,4,entailment,1.0,entailment,1.0,entailment,0.5,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,5,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,6,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,7,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,8,neutral,0.0,neutral,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,9,contradiction,0.0,contradiction,0.0,contradiction,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,10,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,11,entailment,0.5,entailment,0.0,neutral,0.5,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,12,neutral,0.6666666666666666,entailment,0.3333333333333333,neutral,0.3333333333333333,neutral
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,13,entailment,0.5,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,14,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,15,neutral,0.0,contradiction,0.0,neutral,0.0,neutral
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,0,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,1,contradiction,0.0,contradiction,0.0,contradiction,0.0,neutral
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,2,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,3,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,4,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,5,neutral,0.0,neutral,0.0,neutral,0.5,entailment
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,6,neutral,0.5,neutral,0.5,neutral,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,7,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,8,Ambiguous,0.3333333333333333,contradiction,0.3333333333333333,neutral,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,9,neutral,0.3333333333333333,contradiction,0.3333333333333333,neutral,0.3333333333333333,neutral
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,10,neutral,0.4,entailment,0.4,neutral,0.2,neutral
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,11,entailment,0.6,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,12,entailment,1.0,entailment,0.25,neutral,0.5,entailment
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,13,entailment,0.6666666666666666,entailment,0.3333333333333333,neutral,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,14,neutral,0.3333333333333333,contradiction,0.3333333333333333,neutral,0.3333333333333333,neutral
granite-embedding-30m,qwen2.5:3b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,15,neutral,0.6666666666666666,entailment,0.0,neutral,0.0,neutral
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,0,neutral,0.5,neutral,0.0,neutral,0.5,neutral
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,1,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,2,entailment,1.0,entailment,1.0,entailment,0.6666666666666666,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,3,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,4,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,5,entailment,1.0,entailment,1.0,entailment,0.5,neutral
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,6,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,7,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,8,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,9,entailment,0.5,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,10,entailment,0.5,entailment,0.5,entailment,0.0,neutral
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,11,entailment,0.5,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,12,entailment,0.5,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,13,entailment,0.5,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,14,neutral,0.5,entailment,0.5,neutral,0.0,neutral
granite-embedding-30m,phi3.5:3.8b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,15,neutral,0.0,contradiction,0.0,neutral,0.0,neutral
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,0,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,1,contradiction,0.0,contradiction,0.0,contradiction,0.0,neutral
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,2,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,3,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,4,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,5,entailment,0.6666666666666666,entailment,0.3333333333333333,neutral,0.6666666666666666,entailment
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,6,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,7,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,8,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,9,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,10,neutral,0.4,contradiction,0.2,neutral,0.0,neutral
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,11,entailment,1.0,entailment,0.2,neutral,0.6,entailment
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,12,neutral,0.3333333333333333,neutral,0.0,neutral,0.3333333333333333,neutral
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,13,entailment,0.5,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,14,neutral,0.3333333333333333,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,gemma2:2b,df_2015_2024,df_2015_2024_Computation and Language (Natural Language Processing).csv,15,neutral,0.0,neutral,0.0,neutral,0.5,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,0,neutral,0.25,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,2,neutral,0.4444444444444444,neutral,0.4444444444444444,neutral,0.8888888888888888,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,3,entailment,0.6666666666666666,entailment,0.0,neutral,0.6666666666666666,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,4,neutral,0.3333333333333333,neutral,0.3333333333333333,neutral,0.6666666666666666,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,5,neutral,0.07142857142857142,neutral,0.0,neutral,0.2857142857142857,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,6,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,7,entailment,1.0,entailment,1.0,entailment,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,8,neutral,0.3333333333333333,neutral,0.0,neutral,0.4444444444444444,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,9,neutral,0.06666666666666667,neutral,0.0,neutral,0.06666666666666667,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,10,neutral,0.3333333333333333,neutral,0.3333333333333333,neutral,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,11,neutral,0.3333333333333333,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,12,neutral,0.2,neutral,0.0,neutral,0.2,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,13,neutral,0.125,neutral,0.0,neutral,0.25,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,14,neutral,0.5,neutral,0.25,neutral,0.625,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,15,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,0,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,2,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,3,neutral,0.5,neutral,0.0,neutral,0.5,contradiction
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,4,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,6,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,7,entailment,1.0,entailment,1.0,entailment,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning (Statistics).csv,8,neutral,0.0,contradiction,0.0,neutral,0.0,neutral
